relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T22:44:40Z,211.0
10.0,2018-11-25T22:44:50Z,94.0
20.0,2018-11-25T22:45:00Z,69.0
30.0,2018-11-25T22:45:10Z,0.0
40.0,2018-11-25T22:45:20Z,0.0
50.0,2018-11-25T22:45:30Z,0.0
60.0,2018-11-25T22:45:40Z,0.0
70.0,2018-11-25T22:45:50Z,0.0
80.0,2018-11-25T22:46:00Z,0.0
90.0,2018-11-25T22:46:10Z,0.0
100.0,2018-11-25T22:46:20Z,0.0
110.0,2018-11-25T22:46:30Z,0.0
120.0,2018-11-25T22:46:40Z,0.0
130.0,2018-11-25T22:46:50Z,2.0
140.0,2018-11-25T22:47:00Z,0.0
150.0,2018-11-25T22:47:10Z,0.0
160.0,2018-11-25T22:47:20Z,0.0
170.0,2018-11-25T22:47:30Z,2.0
180.0,2018-11-25T22:47:40Z,0.0
190.0,2018-11-25T22:47:50Z,5.0
200.0,2018-11-25T22:48:00Z,0.0
210.0,2018-11-25T22:48:10Z,709.0
220.0,2018-11-25T22:48:20Z,0.0
230.0,2018-11-25T22:48:30Z,5.0
240.0,2018-11-25T22:48:40Z,0.0
250.0,2018-11-25T22:48:50Z,2.0
260.0,2018-11-25T22:49:00Z,0.0
270.0,2018-11-25T22:49:10Z,2.0
280.0,2018-11-25T22:49:20Z,0.0
290.0,2018-11-25T22:49:30Z,6168.0
300.0,2018-11-25T22:49:40Z,34.0
310.0,2018-11-25T22:49:50Z,0.0
320.0,2018-11-25T22:50:00Z,0.0
330.0,2018-11-25T22:50:10Z,1.0
340.0,2018-11-25T22:50:20Z,0.0
350.0,2018-11-25T22:50:30Z,0.0
360.0,2018-11-25T22:50:40Z,3543.0
370.0,2018-11-25T22:50:50Z,7250.0
380.0,2018-11-25T22:51:00Z,2.0
390.0,2018-11-25T22:51:10Z,123.0
400.0,2018-11-25T22:51:20Z,0.0
410.0,2018-11-25T22:51:30Z,0.0
420.0,2018-11-25T22:51:40Z,0.0
430.0,2018-11-25T22:51:50Z,2359.0
440.0,2018-11-25T22:52:00Z,0.0
450.0,2018-11-25T22:52:10Z,0.0
460.0,2018-11-25T22:52:20Z,0.0
470.0,2018-11-25T22:52:30Z,0.0
480.0,2018-11-25T22:52:40Z,0.0
490.0,2018-11-25T22:52:50Z,0.0
500.0,2018-11-25T22:53:00Z,11.0
510.0,2018-11-25T22:53:10Z,0.0
520.0,2018-11-25T22:53:20Z,0.0
530.0,2018-11-25T22:53:30Z,0.0
540.0,2018-11-25T22:53:40Z,0.0
550.0,2018-11-25T22:53:50Z,0.0
560.0,2018-11-25T22:54:00Z,0.0
570.0,2018-11-25T22:54:10Z,0.0
580.0,2018-11-25T22:54:20Z,0.0
590.0,2018-11-25T22:54:30Z,669.0
600.0,2018-11-25T22:54:40Z,0.0
610.0,2018-11-25T22:54:50Z,0.0
620.0,2018-11-25T22:55:00Z,0.0
630.0,2018-11-25T22:55:10Z,731.0
640.0,2018-11-25T22:55:20Z,0.0
650.0,2018-11-25T22:55:30Z,7.0
660.0,2018-11-25T22:55:40Z,0.0
670.0,2018-11-25T22:55:50Z,0.0
680.0,2018-11-25T22:56:00Z,6.0
690.0,2018-11-25T22:56:10Z,5.0
700.0,2018-11-25T22:56:20Z,581.0
710.0,2018-11-25T22:56:30Z,2533.0
720.0,2018-11-25T22:56:40Z,7835.0
730.0,2018-11-25T22:56:50Z,16.0
740.0,2018-11-25T22:57:00Z,9351.0
750.0,2018-11-25T22:57:10Z,21.0
760.0,2018-11-25T22:57:20Z,4.0
770.0,2018-11-25T22:57:30Z,0.0
780.0,2018-11-25T22:57:40Z,0.0
790.0,2018-11-25T22:57:50Z,0.0
800.0,2018-11-25T22:58:00Z,4387.0
810.0,2018-11-25T22:58:10Z,5261.0
820.0,2018-11-25T22:58:20Z,13.0
830.0,2018-11-25T22:58:30Z,0.0
840.0,2018-11-25T22:58:40Z,3621.0
850.0,2018-11-25T22:58:50Z,10109.0
860.0,2018-11-25T22:59:00Z,927.0
870.0,2018-11-25T22:59:10Z,378.0
880.0,2018-11-25T22:59:20Z,1981.0
890.0,2018-11-25T22:59:30Z,0.0
900.0,2018-11-25T22:59:40Z,447.0
910.0,2018-11-25T22:59:50Z,0.0
920.0,2018-11-25T23:00:00Z,0.0
930.0,2018-11-25T23:00:10Z,1.0
940.0,2018-11-25T23:00:20Z,0.0
950.0,2018-11-25T23:00:30Z,1669.0
960.0,2018-11-25T23:00:40Z,5.0
970.0,2018-11-25T23:00:50Z,4.0
980.0,2018-11-25T23:01:00Z,1.0
990.0,2018-11-25T23:01:10Z,354.0
1000.0,2018-11-25T23:01:20Z,627.0
1010.0,2018-11-25T23:01:30Z,1425.0
1020.0,2018-11-25T23:01:40Z,52.0
1030.0,2018-11-25T23:01:50Z,25.0
1040.0,2018-11-25T23:02:00Z,0.0
1050.0,2018-11-25T23:02:10Z,0.0
1060.0,2018-11-25T23:02:20Z,0.0
1070.0,2018-11-25T23:02:30Z,18.0
1080.0,2018-11-25T23:02:40Z,13.0
1090.0,2018-11-25T23:02:50Z,0.0
1100.0,2018-11-25T23:03:00Z,8117.0
1110.0,2018-11-25T23:03:10Z,6683.0
1120.0,2018-11-25T23:03:20Z,10892.0
1130.0,2018-11-25T23:03:30Z,57.0
1140.0,2018-11-25T23:03:40Z,392.0
1150.0,2018-11-25T23:03:50Z,1043.0
1160.0,2018-11-25T23:04:00Z,0.0
1170.0,2018-11-25T23:04:10Z,600.0
1180.0,2018-11-25T23:04:20Z,5348.0
1190.0,2018-11-25T23:04:30Z,0.0
1200.0,2018-11-25T23:04:40Z,0.0
1210.0,2018-11-25T23:04:50Z,3.0
1220.0,2018-11-25T23:05:00Z,0.0
1230.0,2018-11-25T23:05:10Z,0.0
1240.0,2018-11-25T23:05:20Z,0.0
1250.0,2018-11-25T23:05:30Z,6.0
