relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T22:46:20Z,5751.0
10.0,2018-11-25T22:46:30Z,5587.5
20.0,2018-11-25T22:46:40Z,109.0
30.0,2018-11-25T22:46:50Z,224.0
40.0,2018-11-25T22:47:00Z,121.0
50.0,2018-11-25T22:47:10Z,1126.0
60.0,2018-11-25T22:47:20Z,6856.0
70.0,2018-11-25T22:47:30Z,7708.0
80.0,2018-11-25T22:47:40Z,7287.0
90.0,2018-11-25T22:47:50Z,8037.5
100.0,2018-11-25T22:48:00Z,6879.5
110.0,2018-11-25T22:48:10Z,7303.0
120.0,2018-11-25T22:48:20Z,6907.5
130.0,2018-11-25T22:48:30Z,6896.0
140.0,2018-11-25T22:48:40Z,7541.5
150.0,2018-11-25T22:48:50Z,7037.0
160.0,2018-11-25T22:49:00Z,6986.0
170.0,2018-11-25T22:49:10Z,7335.0
180.0,2018-11-25T22:49:20Z,7170.0
190.0,2018-11-25T22:49:30Z,6808.5
200.0,2018-11-25T22:49:40Z,8008.0
210.0,2018-11-25T22:49:50Z,8211.5
220.0,2018-11-25T22:50:00Z,8537.5
230.0,2018-11-25T22:50:10Z,7186.0
240.0,2018-11-25T22:50:20Z,8226.0
250.0,2018-11-25T22:50:30Z,7289.0
260.0,2018-11-25T22:50:40Z,7267.5
270.0,2018-11-25T22:50:50Z,7131.0
280.0,2018-11-25T22:51:00Z,7548.0
290.0,2018-11-25T22:51:10Z,7749.5
300.0,2018-11-25T22:51:20Z,7898.0
310.0,2018-11-25T22:51:30Z,7692.0
320.0,2018-11-25T22:51:40Z,7745.0
330.0,2018-11-25T22:51:50Z,7286.5
340.0,2018-11-25T22:52:00Z,7820.5
350.0,2018-11-25T22:52:10Z,7854.5
360.0,2018-11-25T22:52:20Z,7859.0
370.0,2018-11-25T22:52:30Z,7756.5
380.0,2018-11-25T22:52:40Z,7869.0
390.0,2018-11-25T22:52:50Z,7962.0
400.0,2018-11-25T22:53:00Z,7213.0
410.0,2018-11-25T22:53:10Z,8079.0
420.0,2018-11-25T22:53:20Z,7854.5
430.0,2018-11-25T22:53:30Z,8434.5
440.0,2018-11-25T22:53:40Z,6973.5
450.0,2018-11-25T22:53:50Z,7539.5
460.0,2018-11-25T22:54:00Z,8022.0
470.0,2018-11-25T22:54:10Z,8434.0
480.0,2018-11-25T22:54:20Z,7577.0
490.0,2018-11-25T22:54:30Z,8060.5
500.0,2018-11-25T22:54:40Z,7874.5
510.0,2018-11-25T22:54:50Z,7500.0
520.0,2018-11-25T22:55:00Z,6870.0
530.0,2018-11-25T22:55:10Z,7579.0
540.0,2018-11-25T22:55:20Z,7034.5
550.0,2018-11-25T22:55:30Z,8053.5
560.0,2018-11-25T22:55:40Z,7669.5
570.0,2018-11-25T22:55:50Z,6713.0
580.0,2018-11-25T22:56:00Z,7693.5
590.0,2018-11-25T22:56:10Z,6344.0
600.0,2018-11-25T22:56:20Z,7383.0
610.0,2018-11-25T22:56:30Z,6567.5
620.0,2018-11-25T22:56:40Z,6096.5
630.0,2018-11-25T22:56:50Z,7365.5
640.0,2018-11-25T22:57:00Z,6442.5
650.0,2018-11-25T22:57:10Z,6212.5
660.0,2018-11-25T22:57:20Z,6513.5
670.0,2018-11-25T22:57:30Z,7453.5
680.0,2018-11-25T22:57:40Z,7950.0
690.0,2018-11-25T22:57:50Z,7618.0
700.0,2018-11-25T22:58:00Z,7621.0
710.0,2018-11-25T22:58:10Z,6816.5
720.0,2018-11-25T22:58:20Z,6814.0
730.0,2018-11-25T22:58:30Z,8144.5
740.0,2018-11-25T22:58:40Z,6879.5
750.0,2018-11-25T22:58:50Z,6790.0
760.0,2018-11-25T22:59:00Z,8187.0
770.0,2018-11-25T22:59:10Z,6693.5
780.0,2018-11-25T22:59:20Z,7034.5
790.0,2018-11-25T22:59:30Z,7838.0
800.0,2018-11-25T22:59:40Z,7041.0
810.0,2018-11-25T22:59:50Z,6937.0
820.0,2018-11-25T23:00:00Z,7791.5
830.0,2018-11-25T23:00:10Z,6921.0
840.0,2018-11-25T23:00:20Z,7667.5
850.0,2018-11-25T23:00:30Z,7044.0
860.0,2018-11-25T23:00:40Z,8276.0
870.0,2018-11-25T23:00:50Z,7145.5
880.0,2018-11-25T23:01:00Z,7880.0
890.0,2018-11-25T23:01:10Z,7982.0
900.0,2018-11-25T23:01:20Z,8054.5
910.0,2018-11-25T23:01:30Z,7570.0
920.0,2018-11-25T23:01:40Z,6705.0
930.0,2018-11-25T23:01:50Z,7392.0
940.0,2018-11-25T23:02:00Z,7595.0
950.0,2018-11-25T23:02:10Z,8146.0
960.0,2018-11-25T23:02:20Z,7876.0
970.0,2018-11-25T23:02:30Z,7252.0
980.0,2018-11-25T23:02:40Z,7775.0
990.0,2018-11-25T23:02:50Z,7656.5
1000.0,2018-11-25T23:03:00Z,6730.5
1010.0,2018-11-25T23:03:10Z,6929.0
1020.0,2018-11-25T23:03:20Z,6476.0
1030.0,2018-11-25T23:03:30Z,8494.0
1040.0,2018-11-25T23:03:40Z,7895.5
1050.0,2018-11-25T23:03:50Z,6290.0
1060.0,2018-11-25T23:04:00Z,7392.0
1070.0,2018-11-25T23:04:10Z,6584.5
1080.0,2018-11-25T23:04:20Z,7765.5
1090.0,2018-11-25T23:04:30Z,8420.0
1100.0,2018-11-25T23:04:40Z,7923.5
1110.0,2018-11-25T23:04:50Z,8127.5
1120.0,2018-11-25T23:05:00Z,7329.5
1130.0,2018-11-25T23:05:10Z,8141.0
1140.0,2018-11-25T23:05:20Z,6596.5
1150.0,2018-11-25T23:05:30Z,6689.5
1160.0,2018-11-25T23:05:40Z,7329.5
1170.0,2018-11-25T23:05:50Z,7021.0
1180.0,2018-11-25T23:06:00Z,7375.0
1190.0,2018-11-25T23:06:10Z,6304.5
1200.0,2018-11-25T23:06:20Z,7563.5
1210.0,2018-11-25T23:06:30Z,7733.0
1220.0,2018-11-25T23:06:40Z,8644.5
1230.0,2018-11-25T23:06:50Z,8211.5
1240.0,2018-11-25T23:07:00Z,8620.5
1250.0,2018-11-25T23:07:10Z,7012.0
1260.0,2018-11-25T23:07:20Z,7551.0
1270.0,2018-11-25T23:07:30Z,7753.5
1280.0,2018-11-25T23:07:40Z,6719.0
1290.0,2018-11-25T23:07:50Z,6700.0
1300.0,2018-11-25T23:08:00Z,6959.5
1310.0,2018-11-25T23:08:10Z,6473.0
1320.0,2018-11-25T23:08:20Z,6885.5
1330.0,2018-11-25T23:08:30Z,7229.5
1340.0,2018-11-25T23:08:40Z,7763.0
1350.0,2018-11-25T23:08:50Z,7640.5
1360.0,2018-11-25T23:09:00Z,7309.0
1370.0,2018-11-25T23:09:10Z,8558.5
1380.0,2018-11-25T23:09:20Z,7788.0
1390.0,2018-11-25T23:09:30Z,7358.0
1400.0,2018-11-25T23:09:40Z,7109.5
1410.0,2018-11-25T23:09:50Z,6856.0
1420.0,2018-11-25T23:10:00Z,7858.0
1430.0,2018-11-25T23:10:10Z,6500.5
1440.0,2018-11-25T23:10:20Z,7854.5
1450.0,2018-11-25T23:10:30Z,8159.5
1460.0,2018-11-25T23:10:40Z,8391.0
1470.0,2018-11-25T23:10:50Z,6175.0
1480.0,2018-11-25T23:11:00Z,7156.5
1490.0,2018-11-25T23:11:10Z,7110.5
1500.0,2018-11-25T23:11:20Z,7866.0
1510.0,2018-11-25T23:11:30Z,6851.5
1520.0,2018-11-25T23:11:40Z,7770.0
1530.0,2018-11-25T23:11:50Z,7365.0
1540.0,2018-11-25T23:12:00Z,7568.0
1550.0,2018-11-25T23:12:10Z,7907.0
1560.0,2018-11-25T23:12:20Z,6984.0
1570.0,2018-11-25T23:12:30Z,7480.5
1580.0,2018-11-25T23:12:40Z,5737.5
1590.0,2018-11-25T23:12:50Z,7658.5
1600.0,2018-11-25T23:13:00Z,7766.5
1610.0,2018-11-25T23:13:10Z,7729.0
1620.0,2018-11-25T23:13:20Z,8166.0
1630.0,2018-11-25T23:13:30Z,7153.0
1640.0,2018-11-25T23:13:40Z,7729.5
1650.0,2018-11-25T23:13:50Z,7644.0
1660.0,2018-11-25T23:14:00Z,7974.5
1670.0,2018-11-25T23:14:10Z,7209.5
1680.0,2018-11-25T23:14:20Z,8104.5
1690.0,2018-11-25T23:14:30Z,8058.0
1700.0,2018-11-25T23:14:40Z,6555.0
1710.0,2018-11-25T23:14:50Z,7045.0
1720.0,2018-11-25T23:15:00Z,7149.5
1730.0,2018-11-25T23:15:10Z,7470.5
1740.0,2018-11-25T23:15:20Z,8002.0
1750.0,2018-11-25T23:15:30Z,8275.5
1760.0,2018-11-25T23:15:40Z,7390.0
1770.0,2018-11-25T23:15:50Z,7688.5
1780.0,2018-11-25T23:16:00Z,7403.5
1790.0,2018-11-25T23:16:10Z,7017.5
1800.0,2018-11-25T23:16:20Z,7522.0
1810.0,2018-11-25T23:16:30Z,7978.0
1820.0,2018-11-25T23:16:40Z,7901.0
1830.0,2018-11-25T23:16:50Z,6611.5
1840.0,2018-11-25T23:17:00Z,7265.5
1850.0,2018-11-25T23:17:10Z,7392.0
1860.0,2018-11-25T23:17:20Z,6707.5
1870.0,2018-11-25T23:17:30Z,8201.5
1880.0,2018-11-25T23:17:40Z,6503.0
1890.0,2018-11-25T23:17:50Z,6194.5
1900.0,2018-11-25T23:18:00Z,7104.0
1910.0,2018-11-25T23:18:10Z,6557.5
1920.0,2018-11-25T23:18:20Z,7263.0
1930.0,2018-11-25T23:18:30Z,8727.5
1940.0,2018-11-25T23:18:40Z,7571.0
1950.0,2018-11-25T23:18:50Z,6184.5
1960.0,2018-11-25T23:19:00Z,6350.0
1970.0,2018-11-25T23:19:10Z,6675.0
1980.0,2018-11-25T23:19:20Z,6753.5
1990.0,2018-11-25T23:19:30Z,7978.0
2000.0,2018-11-25T23:19:40Z,6397.0
2010.0,2018-11-25T23:19:50Z,6988.0
2020.0,2018-11-25T23:20:00Z,7280.5
2030.0,2018-11-25T23:20:10Z,7695.5
2040.0,2018-11-25T23:20:20Z,6653.5
2050.0,2018-11-25T23:20:30Z,7086.0
2060.0,2018-11-25T23:20:40Z,7391.5
2070.0,2018-11-25T23:20:50Z,7830.5
2080.0,2018-11-25T23:21:00Z,7683.0
2090.0,2018-11-25T23:21:10Z,8280.5
2100.0,2018-11-25T23:21:20Z,7397.5
2110.0,2018-11-25T23:21:30Z,6997.0
2120.0,2018-11-25T23:21:40Z,7267.5
2130.0,2018-11-25T23:21:50Z,7825.5
2140.0,2018-11-25T23:22:00Z,6376.0
2150.0,2018-11-25T23:22:10Z,8143.5
2160.0,2018-11-25T23:22:20Z,7624.5
2170.0,2018-11-25T23:22:30Z,8097.5
2180.0,2018-11-25T23:22:40Z,7522.0
2190.0,2018-11-25T23:22:50Z,6486.0
2200.0,2018-11-25T23:23:00Z,6736.0
2210.0,2018-11-25T23:23:10Z,6296.0
2220.0,2018-11-25T23:23:20Z,7662.5
2230.0,2018-11-25T23:23:30Z,7143.5
2240.0,2018-11-25T23:23:40Z,6829.0
2250.0,2018-11-25T23:23:50Z,6720.0
2260.0,2018-11-25T23:24:00Z,7130.5
2270.0,2018-11-25T23:24:10Z,7353.5
2280.0,2018-11-25T23:24:20Z,7300.0
2290.0,2018-11-25T23:24:30Z,7140.0
2300.0,2018-11-25T23:24:40Z,6976.0
2310.0,2018-11-25T23:24:50Z,6531.0
2320.0,2018-11-25T23:25:00Z,6902.0
2330.0,2018-11-25T23:25:10Z,7537.5
2340.0,2018-11-25T23:25:20Z,7280.0
2350.0,2018-11-25T23:25:30Z,7865.0
2360.0,2018-11-25T23:25:40Z,7604.5
2370.0,2018-11-25T23:25:50Z,7134.0
2380.0,2018-11-25T23:26:00Z,6284.5
2390.0,2018-11-25T23:26:10Z,7270.0
2400.0,2018-11-25T23:26:20Z,7964.0
2410.0,2018-11-25T23:26:30Z,7591.0
2420.0,2018-11-25T23:26:40Z,7124.0
2430.0,2018-11-25T23:26:50Z,7938.0
2440.0,2018-11-25T23:27:00Z,7655.0
2450.0,2018-11-25T23:27:10Z,7123.0
2460.0,2018-11-25T23:27:20Z,7290.5
2470.0,2018-11-25T23:27:30Z,7294.0
2480.0,2018-11-25T23:27:40Z,7384.5
2490.0,2018-11-25T23:27:50Z,7602.5
2500.0,2018-11-25T23:28:00Z,7958.5
2510.0,2018-11-25T23:28:10Z,7097.0
2520.0,2018-11-25T23:28:20Z,7551.5
2530.0,2018-11-25T23:28:30Z,7929.5
2540.0,2018-11-25T23:28:40Z,6826.0
2550.0,2018-11-25T23:28:50Z,7358.5
2560.0,2018-11-25T23:29:00Z,2318.0
2570.0,2018-11-25T23:29:10Z,42.5
2580.0,2018-11-25T23:29:20Z,706.5
2590.0,2018-11-25T23:29:30Z,1051.5
2600.0,2018-11-25T23:29:40Z,1270.5
2610.0,2018-11-25T23:29:50Z,1192.5
2620.0,2018-11-25T23:30:00Z,1217.0
2630.0,2018-11-25T23:30:10Z,1288.5
2640.0,2018-11-25T23:30:20Z,1260.5
2650.0,2018-11-25T23:30:30Z,1306.0
2660.0,2018-11-25T23:30:40Z,1402.0
2670.0,2018-11-25T23:30:50Z,1411.0
2680.0,2018-11-25T23:31:00Z,1414.5
2690.0,2018-11-25T23:31:10Z,1589.0
2700.0,2018-11-25T23:31:20Z,1388.0
2710.0,2018-11-25T23:31:30Z,1372.5
2720.0,2018-11-25T23:31:40Z,1378.5
2730.0,2018-11-25T23:31:50Z,1294.0
2740.0,2018-11-25T23:32:00Z,1326.5
2750.0,2018-11-25T23:32:10Z,1366.5
2760.0,2018-11-25T23:32:20Z,1560.5
2770.0,2018-11-25T23:32:30Z,1392.5
2780.0,2018-11-25T23:32:40Z,1262.5
2790.0,2018-11-25T23:32:50Z,1304.0
2800.0,2018-11-25T23:33:00Z,1188.0
2810.0,2018-11-25T23:33:10Z,1283.5
2820.0,2018-11-25T23:33:20Z,1319.5
2830.0,2018-11-25T23:33:30Z,1296.0
2840.0,2018-11-25T23:33:40Z,1502.5
2850.0,2018-11-25T23:33:50Z,1463.5
2860.0,2018-11-25T23:34:00Z,1384.5
2870.0,2018-11-25T23:34:10Z,1323.5
2880.0,2018-11-25T23:34:20Z,1391.5
2890.0,2018-11-25T23:34:30Z,1396.0
2900.0,2018-11-25T23:34:40Z,1353.0
2910.0,2018-11-25T23:34:50Z,1416.0
2920.0,2018-11-25T23:35:00Z,1387.0
2930.0,2018-11-25T23:35:10Z,1159.0
2940.0,2018-11-25T23:35:20Z,1321.0
2950.0,2018-11-25T23:35:30Z,1242.5
2960.0,2018-11-25T23:35:40Z,1353.5
2970.0,2018-11-25T23:35:50Z,1381.5
2980.0,2018-11-25T23:36:00Z,1333.5
2990.0,2018-11-25T23:36:10Z,1419.5
3000.0,2018-11-25T23:36:20Z,1354.5
3010.0,2018-11-25T23:36:30Z,1338.0
3020.0,2018-11-25T23:36:40Z,1266.5
3030.0,2018-11-25T23:36:50Z,1354.5
3040.0,2018-11-25T23:37:00Z,1312.5
3050.0,2018-11-25T23:37:10Z,1650.0
3060.0,2018-11-25T23:37:20Z,1396.0
3070.0,2018-11-25T23:37:30Z,1245.5
3080.0,2018-11-25T23:37:40Z,1417.5
3090.0,2018-11-25T23:37:50Z,1451.5
3100.0,2018-11-25T23:38:00Z,1271.5
3110.0,2018-11-25T23:38:10Z,1280.5
3120.0,2018-11-25T23:38:20Z,1320.5
3130.0,2018-11-25T23:38:30Z,1397.5
3140.0,2018-11-25T23:38:40Z,1409.5
3150.0,2018-11-25T23:38:50Z,1336.5
3160.0,2018-11-25T23:39:00Z,1318.0
3170.0,2018-11-25T23:39:10Z,1306.5
3180.0,2018-11-25T23:39:20Z,869.5
