relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T22:46:20Z,0.007279
10.0,2018-11-25T22:46:30Z,2.842152
20.0,2018-11-25T22:46:40Z,0.04597
30.0,2018-11-25T22:46:50Z,0.007598
40.0,2018-11-25T22:47:00Z,0.007586
50.0,2018-11-25T22:47:10Z,1.448345
60.0,2018-11-25T22:47:20Z,10.772568
70.0,2018-11-25T22:47:30Z,12.541707
80.0,2018-11-25T22:47:40Z,11.985531
90.0,2018-11-25T22:47:50Z,13.181137
100.0,2018-11-25T22:48:00Z,11.182013
110.0,2018-11-25T22:48:10Z,12.402407
120.0,2018-11-25T22:48:20Z,11.200165
130.0,2018-11-25T22:48:30Z,11.136963
140.0,2018-11-25T22:48:40Z,12.621343
150.0,2018-11-25T22:48:50Z,11.745083
160.0,2018-11-25T22:49:00Z,11.478201
170.0,2018-11-25T22:49:10Z,11.740539
180.0,2018-11-25T22:49:20Z,11.941216
190.0,2018-11-25T22:49:30Z,10.832444
200.0,2018-11-25T22:49:40Z,12.978491
210.0,2018-11-25T22:49:50Z,13.477358
220.0,2018-11-25T22:50:00Z,14.063741
230.0,2018-11-25T22:50:10Z,11.743099
240.0,2018-11-25T22:50:20Z,13.514519
250.0,2018-11-25T22:50:30Z,11.839869
260.0,2018-11-25T22:50:40Z,12.088975
270.0,2018-11-25T22:50:50Z,11.903171
280.0,2018-11-25T22:51:00Z,11.757544
290.0,2018-11-25T22:51:10Z,12.599855
300.0,2018-11-25T22:51:20Z,12.50661
310.0,2018-11-25T22:51:30Z,12.539344
320.0,2018-11-25T22:51:40Z,12.319486
330.0,2018-11-25T22:51:50Z,11.931096
340.0,2018-11-25T22:52:00Z,12.64825
350.0,2018-11-25T22:52:10Z,13.077451
360.0,2018-11-25T22:52:20Z,12.299026
370.0,2018-11-25T22:52:30Z,13.100489
380.0,2018-11-25T22:52:40Z,12.567083
390.0,2018-11-25T22:52:50Z,13.375303
400.0,2018-11-25T22:53:00Z,11.707513
410.0,2018-11-25T22:53:10Z,12.84025
420.0,2018-11-25T22:53:20Z,12.422096
430.0,2018-11-25T22:53:30Z,12.712709
440.0,2018-11-25T22:53:40Z,11.14168
450.0,2018-11-25T22:53:50Z,11.769491
460.0,2018-11-25T22:54:00Z,12.92511
470.0,2018-11-25T22:54:10Z,13.708331
480.0,2018-11-25T22:54:20Z,12.187081
490.0,2018-11-25T22:54:30Z,12.878919
500.0,2018-11-25T22:54:40Z,12.507061
510.0,2018-11-25T22:54:50Z,11.78635
520.0,2018-11-25T22:55:00Z,10.869416
530.0,2018-11-25T22:55:10Z,11.993467
540.0,2018-11-25T22:55:20Z,11.733214
550.0,2018-11-25T22:55:30Z,12.680591
560.0,2018-11-25T22:55:40Z,12.444088
570.0,2018-11-25T22:55:50Z,10.923326
580.0,2018-11-25T22:56:00Z,12.852302
590.0,2018-11-25T22:56:10Z,10.177961
600.0,2018-11-25T22:56:20Z,11.435807
610.0,2018-11-25T22:56:30Z,10.302404
620.0,2018-11-25T22:56:40Z,10.417395
630.0,2018-11-25T22:56:50Z,12.195742
640.0,2018-11-25T22:57:00Z,10.37037
650.0,2018-11-25T22:57:10Z,9.87426
660.0,2018-11-25T22:57:20Z,10.677976
670.0,2018-11-25T22:57:30Z,11.042013
680.0,2018-11-25T22:57:40Z,12.750801
690.0,2018-11-25T22:57:50Z,11.916446
700.0,2018-11-25T22:58:00Z,12.47874
