relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T22:46:10Z,2.690547712
10.0,2018-11-25T22:46:20Z,2.721042432
20.0,2018-11-25T22:46:30Z,2.710994944
30.0,2018-11-25T22:46:40Z,2.725875712
40.0,2018-11-25T22:46:50Z,2.7262976
50.0,2018-11-25T22:47:00Z,2.726903808
60.0,2018-11-25T22:47:10Z,2.735968256
70.0,2018-11-25T22:47:20Z,2.754465792
80.0,2018-11-25T22:47:30Z,2.74962432
90.0,2018-11-25T22:47:40Z,2.751475712
100.0,2018-11-25T22:47:50Z,2.769948672
110.0,2018-11-25T22:48:00Z,2.773987328
120.0,2018-11-25T22:48:10Z,2.774122496
130.0,2018-11-25T22:48:20Z,2.775445504
140.0,2018-11-25T22:48:30Z,2.776055808
150.0,2018-11-25T22:48:40Z,2.77706752
160.0,2018-11-25T22:48:50Z,2.77778432
170.0,2018-11-25T22:49:00Z,2.778259456
180.0,2018-11-25T22:49:10Z,2.778353664
190.0,2018-11-25T22:49:20Z,2.778112
200.0,2018-11-25T22:49:30Z,2.778988544
210.0,2018-11-25T22:49:40Z,2.77856256
220.0,2018-11-25T22:49:50Z,2.779738112
230.0,2018-11-25T22:50:00Z,2.783346688
240.0,2018-11-25T22:50:10Z,2.782887936
250.0,2018-11-25T22:50:20Z,2.782978048
260.0,2018-11-25T22:50:30Z,2.782814208
270.0,2018-11-25T22:50:40Z,2.782875648
280.0,2018-11-25T22:50:50Z,2.783748096
290.0,2018-11-25T22:51:00Z,2.783473664
300.0,2018-11-25T22:51:10Z,2.783096832
310.0,2018-11-25T22:51:20Z,2.780442624
320.0,2018-11-25T22:51:30Z,2.780073984
330.0,2018-11-25T22:51:40Z,2.781159424
340.0,2018-11-25T22:51:50Z,2.781659136
350.0,2018-11-25T22:52:00Z,2.78183936
360.0,2018-11-25T22:52:10Z,2.782785536
370.0,2018-11-25T22:52:20Z,2.783473664
380.0,2018-11-25T22:52:30Z,2.784309248
390.0,2018-11-25T22:52:40Z,2.7841536
400.0,2018-11-25T22:52:50Z,2.783780864
410.0,2018-11-25T22:53:00Z,2.783817728
420.0,2018-11-25T22:53:10Z,2.784632832
430.0,2018-11-25T22:53:20Z,2.784325632
440.0,2018-11-25T22:53:30Z,2.783666176
450.0,2018-11-25T22:53:40Z,2.781065216
460.0,2018-11-25T22:53:50Z,2.781392896
470.0,2018-11-25T22:54:00Z,2.782564352
480.0,2018-11-25T22:54:10Z,2.78360064
490.0,2018-11-25T22:54:20Z,2.781569024
500.0,2018-11-25T22:54:30Z,2.782011392
510.0,2018-11-25T22:54:40Z,2.782400512
520.0,2018-11-25T22:54:50Z,2.780975104
530.0,2018-11-25T22:55:00Z,2.781466624
540.0,2018-11-25T22:55:10Z,2.781315072
550.0,2018-11-25T22:55:20Z,2.781638656
560.0,2018-11-25T22:55:30Z,2.779877376
570.0,2018-11-25T22:55:40Z,2.780499968
580.0,2018-11-25T22:55:50Z,2.782408704
590.0,2018-11-25T22:56:00Z,2.782142464
600.0,2018-11-25T22:56:10Z,2.782162944
610.0,2018-11-25T22:56:20Z,2.783207424
620.0,2018-11-25T22:56:30Z,2.782593024
630.0,2018-11-25T22:56:40Z,2.782355456
640.0,2018-11-25T22:56:50Z,2.782703616
650.0,2018-11-25T22:57:00Z,2.774134784
660.0,2018-11-25T22:57:10Z,2.77086208
670.0,2018-11-25T22:57:20Z,2.770931712
680.0,2018-11-25T22:57:30Z,2.771255296
690.0,2018-11-25T22:57:40Z,2.772086784
700.0,2018-11-25T22:57:50Z,2.770624512
710.0,2018-11-25T22:58:00Z,2.771279872
720.0,2018-11-25T22:58:10Z,2.771922944
730.0,2018-11-25T22:58:20Z,2.771349504
740.0,2018-11-25T22:58:30Z,2.771898368
750.0,2018-11-25T22:58:40Z,2.77354496
760.0,2018-11-25T22:58:50Z,2.774335488
770.0,2018-11-25T22:59:00Z,2.77387264
780.0,2018-11-25T22:59:10Z,2.774454272
790.0,2018-11-25T22:59:20Z,2.774585344
800.0,2018-11-25T22:59:30Z,2.774327296
810.0,2018-11-25T22:59:40Z,2.771795968
820.0,2018-11-25T22:59:50Z,2.771677184
830.0,2018-11-25T23:00:00Z,2.770993152
840.0,2018-11-25T23:00:10Z,2.77143552
850.0,2018-11-25T23:00:20Z,2.772107264
860.0,2018-11-25T23:00:30Z,2.771165184
870.0,2018-11-25T23:00:40Z,2.771001344
880.0,2018-11-25T23:00:50Z,2.771480576
