relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T22:46:20Z,211.0
10.0,2018-11-25T22:46:30Z,126.0
20.0,2018-11-25T22:46:40Z,198.0
30.0,2018-11-25T22:46:50Z,0.0
40.0,2018-11-25T22:47:00Z,0.0
50.0,2018-11-25T22:47:10Z,0.0
60.0,2018-11-25T22:47:20Z,0.0
70.0,2018-11-25T22:47:30Z,7.0
80.0,2018-11-25T22:47:40Z,0.0
90.0,2018-11-25T22:47:50Z,0.0
100.0,2018-11-25T22:48:00Z,4.0
110.0,2018-11-25T22:48:10Z,0.0
120.0,2018-11-25T22:48:20Z,2.0
130.0,2018-11-25T22:48:30Z,1.0
140.0,2018-11-25T22:48:40Z,1.0
150.0,2018-11-25T22:48:50Z,1355.0
160.0,2018-11-25T22:49:00Z,1634.0
170.0,2018-11-25T22:49:10Z,2.0
180.0,2018-11-25T22:49:20Z,0.0
190.0,2018-11-25T22:49:30Z,0.0
200.0,2018-11-25T22:49:40Z,0.0
210.0,2018-11-25T22:49:50Z,0.0
220.0,2018-11-25T22:50:00Z,1774.0
230.0,2018-11-25T22:50:10Z,6.0
240.0,2018-11-25T22:50:20Z,0.0
250.0,2018-11-25T22:50:30Z,1.0
260.0,2018-11-25T22:50:40Z,34.0
270.0,2018-11-25T22:50:50Z,0.0
280.0,2018-11-25T22:51:00Z,0.0
290.0,2018-11-25T22:51:10Z,0.0
300.0,2018-11-25T22:51:20Z,666.0
310.0,2018-11-25T22:51:30Z,2.0
320.0,2018-11-25T22:51:40Z,0.0
330.0,2018-11-25T22:51:50Z,0.0
340.0,2018-11-25T22:52:00Z,0.0
350.0,2018-11-25T22:52:10Z,0.0
360.0,2018-11-25T22:52:20Z,0.0
370.0,2018-11-25T22:52:30Z,5.0
380.0,2018-11-25T22:52:40Z,742.0
390.0,2018-11-25T22:52:50Z,0.0
400.0,2018-11-25T22:53:00Z,0.0
410.0,2018-11-25T22:53:10Z,0.0
420.0,2018-11-25T22:53:20Z,1533.0
430.0,2018-11-25T22:53:30Z,2467.0
440.0,2018-11-25T22:53:40Z,2045.0
450.0,2018-11-25T22:53:50Z,3858.0
460.0,2018-11-25T22:54:00Z,2.0
470.0,2018-11-25T22:54:10Z,0.0
480.0,2018-11-25T22:54:20Z,905.0
490.0,2018-11-25T22:54:30Z,0.0
500.0,2018-11-25T22:54:40Z,0.0
510.0,2018-11-25T22:54:50Z,0.0
520.0,2018-11-25T22:55:00Z,0.0
530.0,2018-11-25T22:55:10Z,2.0
540.0,2018-11-25T22:55:20Z,0.0
550.0,2018-11-25T22:55:30Z,0.0
560.0,2018-11-25T22:55:40Z,1671.0
570.0,2018-11-25T22:55:50Z,5.0
580.0,2018-11-25T22:56:00Z,11.0
590.0,2018-11-25T22:56:10Z,3.0
600.0,2018-11-25T22:56:20Z,0.0
610.0,2018-11-25T22:56:30Z,13.0
620.0,2018-11-25T22:56:40Z,0.0
630.0,2018-11-25T22:56:50Z,0.0
640.0,2018-11-25T22:57:00Z,1.0
650.0,2018-11-25T22:57:10Z,4.0
660.0,2018-11-25T22:57:20Z,2846.0
670.0,2018-11-25T22:57:30Z,5905.0
680.0,2018-11-25T22:57:40Z,5466.0
690.0,2018-11-25T22:57:50Z,14879.0
700.0,2018-11-25T22:58:00Z,76.0
710.0,2018-11-25T22:58:10Z,0.0
720.0,2018-11-25T22:58:20Z,0.0
730.0,2018-11-25T22:58:30Z,538.0
740.0,2018-11-25T22:58:40Z,0.0
750.0,2018-11-25T22:58:50Z,0.0
760.0,2018-11-25T22:59:00Z,946.0
770.0,2018-11-25T22:59:10Z,8.0
780.0,2018-11-25T22:59:20Z,3.0
790.0,2018-11-25T22:59:30Z,10.0
800.0,2018-11-25T22:59:40Z,4.0
810.0,2018-11-25T22:59:50Z,7484.0
820.0,2018-11-25T23:00:00Z,11.0
830.0,2018-11-25T23:00:10Z,13.0
840.0,2018-11-25T23:00:20Z,2097.0
850.0,2018-11-25T23:00:30Z,2783.0
860.0,2018-11-25T23:00:40Z,0.0
870.0,2018-11-25T23:00:50Z,0.0
880.0,2018-11-25T23:01:00Z,3.0
890.0,2018-11-25T23:01:10Z,0.0
900.0,2018-11-25T23:01:20Z,4.0
910.0,2018-11-25T23:01:30Z,1.0
920.0,2018-11-25T23:01:40Z,0.0
930.0,2018-11-25T23:01:50Z,8.0
940.0,2018-11-25T23:02:00Z,840.0
950.0,2018-11-25T23:02:10Z,0.0
960.0,2018-11-25T23:02:20Z,5.0
970.0,2018-11-25T23:02:30Z,0.0
980.0,2018-11-25T23:02:40Z,794.0
990.0,2018-11-25T23:02:50Z,0.0
1000.0,2018-11-25T23:03:00Z,0.0
1010.0,2018-11-25T23:03:10Z,7.0
1020.0,2018-11-25T23:03:20Z,0.0
1030.0,2018-11-25T23:03:30Z,0.0
1040.0,2018-11-25T23:03:40Z,0.0
1050.0,2018-11-25T23:03:50Z,0.0
1060.0,2018-11-25T23:04:00Z,0.0
1070.0,2018-11-25T23:04:10Z,88.0
1080.0,2018-11-25T23:04:20Z,0.0
1090.0,2018-11-25T23:04:30Z,1128.0
1100.0,2018-11-25T23:04:40Z,33614.0
1110.0,2018-11-25T23:04:50Z,3884.0
1120.0,2018-11-25T23:05:00Z,419.0
1130.0,2018-11-25T23:05:10Z,323.0
1140.0,2018-11-25T23:05:20Z,465.0
1150.0,2018-11-25T23:05:30Z,544.0
1160.0,2018-11-25T23:05:40Z,7506.0
1170.0,2018-11-25T23:05:50Z,4628.0
1180.0,2018-11-25T23:06:00Z,1538.0
1190.0,2018-11-25T23:06:10Z,179.0
1200.0,2018-11-25T23:06:20Z,98.0
1210.0,2018-11-25T23:06:30Z,81.0
1220.0,2018-11-25T23:06:40Z,1321.0
1230.0,2018-11-25T23:06:50Z,1395.0
1240.0,2018-11-25T23:07:00Z,195.0
1250.0,2018-11-25T23:07:10Z,8202.0
1260.0,2018-11-25T23:07:20Z,4569.0
1270.0,2018-11-25T23:07:30Z,664.0
1280.0,2018-11-25T23:07:40Z,3090.0
1290.0,2018-11-25T23:07:50Z,2420.0
1300.0,2018-11-25T23:08:00Z,308.0
1310.0,2018-11-25T23:08:10Z,1373.0
1320.0,2018-11-25T23:08:20Z,898.0
1330.0,2018-11-25T23:08:30Z,0.0
1340.0,2018-11-25T23:08:40Z,0.0
1350.0,2018-11-25T23:08:50Z,894.0
1360.0,2018-11-25T23:09:00Z,0.0
1370.0,2018-11-25T23:09:10Z,12.0
1380.0,2018-11-25T23:09:20Z,5.0
1390.0,2018-11-25T23:09:30Z,0.0
1400.0,2018-11-25T23:09:40Z,9.0
1410.0,2018-11-25T23:09:50Z,0.0
1420.0,2018-11-25T23:10:00Z,0.0
1430.0,2018-11-25T23:10:10Z,10.0
1440.0,2018-11-25T23:10:20Z,4.0
1450.0,2018-11-25T23:10:30Z,136.0
1460.0,2018-11-25T23:10:40Z,0.0
1470.0,2018-11-25T23:10:50Z,0.0
1480.0,2018-11-25T23:11:00Z,1.0
1490.0,2018-11-25T23:11:10Z,5.0
1500.0,2018-11-25T23:11:20Z,145.0
1510.0,2018-11-25T23:11:30Z,3.0
1520.0,2018-11-25T23:11:40Z,3.0
1530.0,2018-11-25T23:11:50Z,12497.0
1540.0,2018-11-25T23:12:00Z,495.0
1550.0,2018-11-25T23:12:10Z,308.0
1560.0,2018-11-25T23:12:20Z,11916.0
1570.0,2018-11-25T23:12:30Z,20.0
1580.0,2018-11-25T23:12:40Z,3.0
1590.0,2018-11-25T23:12:50Z,355.0
1600.0,2018-11-25T23:13:00Z,1289.0
1610.0,2018-11-25T23:13:10Z,79.0
1620.0,2018-11-25T23:13:20Z,11.0
1630.0,2018-11-25T23:13:30Z,62.0
1640.0,2018-11-25T23:13:40Z,2.0
1650.0,2018-11-25T23:13:50Z,8.0
1660.0,2018-11-25T23:14:00Z,1.0
1670.0,2018-11-25T23:14:10Z,9.0
1680.0,2018-11-25T23:14:20Z,12.0
1690.0,2018-11-25T23:14:30Z,2.0
1700.0,2018-11-25T23:14:40Z,1.0
1710.0,2018-11-25T23:14:50Z,0.0
1720.0,2018-11-25T23:15:00Z,4.0
1730.0,2018-11-25T23:15:10Z,7.0
1740.0,2018-11-25T23:15:20Z,3.0
1750.0,2018-11-25T23:15:30Z,7510.0
1760.0,2018-11-25T23:15:40Z,8201.0
1770.0,2018-11-25T23:15:50Z,783.0
1780.0,2018-11-25T23:16:00Z,7440.0
1790.0,2018-11-25T23:16:10Z,9114.0
1800.0,2018-11-25T23:16:20Z,296.0
1810.0,2018-11-25T23:16:30Z,2564.0
1820.0,2018-11-25T23:16:40Z,969.0
1830.0,2018-11-25T23:16:50Z,1678.0
1840.0,2018-11-25T23:17:00Z,52.0
1850.0,2018-11-25T23:17:10Z,1537.0
1860.0,2018-11-25T23:17:20Z,0.0
1870.0,2018-11-25T23:17:30Z,1.0
1880.0,2018-11-25T23:17:40Z,5.0
1890.0,2018-11-25T23:17:50Z,5.0
1900.0,2018-11-25T23:18:00Z,11.0
1910.0,2018-11-25T23:18:10Z,7.0
1920.0,2018-11-25T23:18:20Z,10476.0
1930.0,2018-11-25T23:18:30Z,2.0
1940.0,2018-11-25T23:18:40Z,43.0
1950.0,2018-11-25T23:18:50Z,0.0
1960.0,2018-11-25T23:19:00Z,2188.0
1970.0,2018-11-25T23:19:10Z,11.0
1980.0,2018-11-25T23:19:20Z,0.0
1990.0,2018-11-25T23:19:30Z,0.0
2000.0,2018-11-25T23:19:40Z,446.0
2010.0,2018-11-25T23:19:50Z,10814.0
2020.0,2018-11-25T23:20:00Z,83.0
2030.0,2018-11-25T23:20:10Z,352.0
2040.0,2018-11-25T23:20:20Z,1885.0
2050.0,2018-11-25T23:20:30Z,912.0
2060.0,2018-11-25T23:20:40Z,5.0
2070.0,2018-11-25T23:20:50Z,592.0
2080.0,2018-11-25T23:21:00Z,10.0
2090.0,2018-11-25T23:21:10Z,0.0
2100.0,2018-11-25T23:21:20Z,4.0
2110.0,2018-11-25T23:21:30Z,8.0
2120.0,2018-11-25T23:21:40Z,1.0
2130.0,2018-11-25T23:21:50Z,0.0
2140.0,2018-11-25T23:22:00Z,9.0
2150.0,2018-11-25T23:22:10Z,1366.0
2160.0,2018-11-25T23:22:20Z,0.0
2170.0,2018-11-25T23:22:30Z,15.0
2180.0,2018-11-25T23:22:40Z,36.0
2190.0,2018-11-25T23:22:50Z,0.0
2200.0,2018-11-25T23:23:00Z,0.0
2210.0,2018-11-25T23:23:10Z,28.0
2220.0,2018-11-25T23:23:20Z,3.0
2230.0,2018-11-25T23:23:30Z,0.0
2240.0,2018-11-25T23:23:40Z,5.0
2250.0,2018-11-25T23:23:50Z,0.0
2260.0,2018-11-25T23:24:00Z,4.0
2270.0,2018-11-25T23:24:10Z,29.0
2280.0,2018-11-25T23:24:20Z,11980.0
2290.0,2018-11-25T23:24:30Z,2.0
2300.0,2018-11-25T23:24:40Z,12.0
2310.0,2018-11-25T23:24:50Z,0.0
2320.0,2018-11-25T23:25:00Z,2260.0
2330.0,2018-11-25T23:25:10Z,8914.0
2340.0,2018-11-25T23:25:20Z,9076.0
2350.0,2018-11-25T23:25:30Z,2246.0
2360.0,2018-11-25T23:25:40Z,305.0
2370.0,2018-11-25T23:25:50Z,6096.0
2380.0,2018-11-25T23:26:00Z,11413.0
2390.0,2018-11-25T23:26:10Z,1666.0
2400.0,2018-11-25T23:26:20Z,7535.0
2410.0,2018-11-25T23:26:30Z,86.0
2420.0,2018-11-25T23:26:40Z,148.0
2430.0,2018-11-25T23:26:50Z,0.0
2440.0,2018-11-25T23:27:00Z,627.0
2450.0,2018-11-25T23:27:10Z,676.0
2460.0,2018-11-25T23:27:20Z,181.0
2470.0,2018-11-25T23:27:30Z,58.0
2480.0,2018-11-25T23:27:40Z,3.0
2490.0,2018-11-25T23:27:50Z,25.0
2500.0,2018-11-25T23:28:00Z,0.0
2510.0,2018-11-25T23:28:10Z,256.0
2520.0,2018-11-25T23:28:20Z,8378.0
2530.0,2018-11-25T23:28:30Z,6518.0
2540.0,2018-11-25T23:28:40Z,280.0
2550.0,2018-11-25T23:28:50Z,2652.0
2560.0,2018-11-25T23:29:00Z,0.0
2570.0,2018-11-25T23:29:10Z,761.0
2580.0,2018-11-25T23:29:20Z,1922.0
2590.0,2018-11-25T23:29:30Z,2116.0
2600.0,2018-11-25T23:29:40Z,2281.0
2610.0,2018-11-25T23:29:50Z,2095.0
2620.0,2018-11-25T23:30:00Z,2198.0
2630.0,2018-11-25T23:30:10Z,2052.0
2640.0,2018-11-25T23:30:20Z,2082.0
2650.0,2018-11-25T23:30:30Z,2378.0
2660.0,2018-11-25T23:30:40Z,2166.0
2670.0,2018-11-25T23:30:50Z,2329.0
2680.0,2018-11-25T23:31:00Z,6073.0
2690.0,2018-11-25T23:31:10Z,2570.0
2700.0,2018-11-25T23:31:20Z,2012.0
2710.0,2018-11-25T23:31:30Z,1863.0
2720.0,2018-11-25T23:31:40Z,1767.0
2730.0,2018-11-25T23:31:50Z,1907.0
2740.0,2018-11-25T23:32:00Z,1912.0
2750.0,2018-11-25T23:32:10Z,4260.0
2760.0,2018-11-25T23:32:20Z,5478.0
2770.0,2018-11-25T23:32:30Z,1558.0
2780.0,2018-11-25T23:32:40Z,1407.0
2790.0,2018-11-25T23:32:50Z,1465.0
2800.0,2018-11-25T23:33:00Z,1314.0
2810.0,2018-11-25T23:33:10Z,1532.0
2820.0,2018-11-25T23:33:20Z,1537.0
2830.0,2018-11-25T23:33:30Z,1557.0
2840.0,2018-11-25T23:33:40Z,1488.0
2850.0,2018-11-25T23:33:50Z,1400.0
2860.0,2018-11-25T23:34:00Z,1562.0
2870.0,2018-11-25T23:34:10Z,2141.0
2880.0,2018-11-25T23:34:20Z,1410.0
2890.0,2018-11-25T23:34:30Z,1416.0
2900.0,2018-11-25T23:34:40Z,1447.0
2910.0,2018-11-25T23:34:50Z,1456.0
2920.0,2018-11-25T23:35:00Z,1433.0
2930.0,2018-11-25T23:35:10Z,1341.0
2940.0,2018-11-25T23:35:20Z,1379.0
2950.0,2018-11-25T23:35:30Z,1474.0
2960.0,2018-11-25T23:35:40Z,1466.0
2970.0,2018-11-25T23:35:50Z,1443.0
2980.0,2018-11-25T23:36:00Z,2032.0
2990.0,2018-11-25T23:36:10Z,1574.0
3000.0,2018-11-25T23:36:20Z,1548.0
3010.0,2018-11-25T23:36:30Z,1538.0
3020.0,2018-11-25T23:36:40Z,1469.0
3030.0,2018-11-25T23:36:50Z,1551.0
3040.0,2018-11-25T23:37:00Z,2539.0
3050.0,2018-11-25T23:37:10Z,5868.0
3060.0,2018-11-25T23:37:20Z,1659.0
3070.0,2018-11-25T23:37:30Z,2016.0
3080.0,2018-11-25T23:37:40Z,1885.0
3090.0,2018-11-25T23:37:50Z,2065.0
3100.0,2018-11-25T23:38:00Z,1862.0
3110.0,2018-11-25T23:38:10Z,1669.0
3120.0,2018-11-25T23:38:20Z,1394.0
3130.0,2018-11-25T23:38:30Z,1620.0
3140.0,2018-11-25T23:38:40Z,1614.0
3150.0,2018-11-25T23:38:50Z,1866.0
3160.0,2018-11-25T23:39:00Z,1448.0
3170.0,2018-11-25T23:39:10Z,2991.0
3180.0,2018-11-25T23:39:20Z,2052.0
