relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T22:46:20Z,49.62178517397888
10.0,2018-11-25T22:46:30Z,52.855711422845665
20.0,2018-11-25T22:46:40Z,18.818818818818755
30.0,2018-11-25T22:46:50Z,0.4515805318616799
40.0,2018-11-25T22:47:00Z,0.9000000000003183
50.0,2018-11-25T22:47:10Z,20.10025062656632
60.0,2018-11-25T22:47:20Z,63.15261044176683
70.0,2018-11-25T22:47:30Z,53.03258145363447
80.0,2018-11-25T22:47:40Z,57.25037631710954
90.0,2018-11-25T22:47:50Z,52.95295295295311
100.0,2018-11-25T22:48:00Z,48.99699097291881
110.0,2018-11-25T22:48:10Z,43.828085957021415
120.0,2018-11-25T22:48:20Z,56.20915032679717
130.0,2018-11-25T22:48:30Z,38.542713567839385
140.0,2018-11-25T22:48:40Z,60.77154308617256
150.0,2018-11-25T22:48:50Z,50.452716297786594
160.0,2018-11-25T22:49:00Z,47.688442211055374
170.0,2018-11-25T22:49:10Z,51.73628585807735
180.0,2018-11-25T22:49:20Z,41.982802225594476
190.0,2018-11-25T22:49:30Z,51.95783132530143
200.0,2018-11-25T22:49:40Z,45.362392295995555
210.0,2018-11-25T22:49:50Z,44.853683148335094
220.0,2018-11-25T22:50:00Z,52.532928064842956
230.0,2018-11-25T22:50:10Z,49.21914357682634
240.0,2018-11-25T22:50:20Z,47.45848012078511
250.0,2018-11-25T22:50:30Z,57.76649746192878
260.0,2018-11-25T22:50:40Z,70.6089582284854
270.0,2018-11-25T22:50:50Z,48.04216867469887
280.0,2018-11-25T22:51:00Z,41.01917255297633
290.0,2018-11-25T22:51:10Z,44.78589420654925
300.0,2018-11-25T22:51:20Z,50.20120724346058
310.0,2018-11-25T22:51:30Z,44.21529175050374
320.0,2018-11-25T22:51:40Z,50.62972292191379
330.0,2018-11-25T22:51:50Z,44.60070316423944
340.0,2018-11-25T22:52:00Z,41.29554655870431
350.0,2018-11-25T22:52:10Z,44.877561219390415
360.0,2018-11-25T22:52:20Z,48.847695390781475
370.0,2018-11-25T22:52:30Z,54.362077660111005
380.0,2018-11-25T22:52:40Z,43.008048289737886
390.0,2018-11-25T22:52:50Z,48.09428284854567
400.0,2018-11-25T22:53:00Z,45.358224016146124
410.0,2018-11-25T22:53:10Z,49.06894816305959
420.0,2018-11-25T22:53:20Z,42.71356783919636
430.0,2018-11-25T22:53:30Z,61.890397184514384
440.0,2018-11-25T22:53:40Z,42.49748237663703
450.0,2018-11-25T22:53:50Z,39.66733870967703
460.0,2018-11-25T22:54:00Z,34.4984802431608
470.0,2018-11-25T22:54:10Z,49.94969818913486
480.0,2018-11-25T22:54:20Z,40.579710144927574
490.0,2018-11-25T22:54:30Z,44.136889783593645
500.0,2018-11-25T22:54:40Z,51.64058556284728
510.0,2018-11-25T22:54:50Z,52.01207243460699
