relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T22:46:20Z,22.596508
10.0,2018-11-25T22:46:30Z,0.507767
20.0,2018-11-25T22:46:40Z,2.386116
30.0,2018-11-25T22:46:50Z,0.008642
40.0,2018-11-25T22:47:00Z,0.008139
50.0,2018-11-25T22:47:10Z,1.338187
60.0,2018-11-25T22:47:20Z,10.248536
70.0,2018-11-25T22:47:30Z,12.222352
80.0,2018-11-25T22:47:40Z,12.379658
90.0,2018-11-25T22:47:50Z,12.723215
100.0,2018-11-25T22:48:00Z,11.011057
110.0,2018-11-25T22:48:10Z,12.266088
120.0,2018-11-25T22:48:20Z,11.46202
130.0,2018-11-25T22:48:30Z,11.377739
140.0,2018-11-25T22:48:40Z,12.862974
150.0,2018-11-25T22:48:50Z,11.724892
160.0,2018-11-25T22:49:00Z,11.238421
170.0,2018-11-25T22:49:10Z,11.21361
180.0,2018-11-25T22:49:20Z,11.768875
190.0,2018-11-25T22:49:30Z,10.793287
200.0,2018-11-25T22:49:40Z,13.002968
210.0,2018-11-25T22:49:50Z,13.594285
220.0,2018-11-25T22:50:00Z,13.916754
230.0,2018-11-25T22:50:10Z,11.672741
240.0,2018-11-25T22:50:20Z,13.24677
250.0,2018-11-25T22:50:30Z,12.459762
260.0,2018-11-25T22:50:40Z,12.009618
270.0,2018-11-25T22:50:50Z,12.404952
280.0,2018-11-25T22:51:00Z,11.648381
290.0,2018-11-25T22:51:10Z,13.205877
300.0,2018-11-25T22:51:20Z,12.195593
310.0,2018-11-25T22:51:30Z,12.613234
320.0,2018-11-25T22:51:40Z,12.453372
330.0,2018-11-25T22:51:50Z,12.11203
340.0,2018-11-25T22:52:00Z,12.588869
350.0,2018-11-25T22:52:10Z,13.026265
360.0,2018-11-25T22:52:20Z,12.401668
370.0,2018-11-25T22:52:30Z,13.15367
380.0,2018-11-25T22:52:40Z,12.424048
390.0,2018-11-25T22:52:50Z,13.940795
400.0,2018-11-25T22:53:00Z,11.70573
410.0,2018-11-25T22:53:10Z,12.688979
420.0,2018-11-25T22:53:20Z,12.122747
430.0,2018-11-25T22:53:30Z,12.648097
440.0,2018-11-25T22:53:40Z,11.018913
450.0,2018-11-25T22:53:50Z,11.670124
460.0,2018-11-25T22:54:00Z,12.980778
470.0,2018-11-25T22:54:10Z,13.613509
480.0,2018-11-25T22:54:20Z,12.203822
490.0,2018-11-25T22:54:30Z,12.994974
500.0,2018-11-25T22:54:40Z,12.471262
510.0,2018-11-25T22:54:50Z,11.932147
520.0,2018-11-25T22:55:00Z,10.52469
530.0,2018-11-25T22:55:10Z,11.815922
540.0,2018-11-25T22:55:20Z,11.619703
550.0,2018-11-25T22:55:30Z,12.078855
560.0,2018-11-25T22:55:40Z,13.065705
570.0,2018-11-25T22:55:50Z,11.138948
580.0,2018-11-25T22:56:00Z,12.874086
590.0,2018-11-25T22:56:10Z,10.24715
600.0,2018-11-25T22:56:20Z,11.388614
610.0,2018-11-25T22:56:30Z,10.387071
620.0,2018-11-25T22:56:40Z,10.394751
630.0,2018-11-25T22:56:50Z,12.136318
640.0,2018-11-25T22:57:00Z,10.063021
650.0,2018-11-25T22:57:10Z,9.953359
660.0,2018-11-25T22:57:20Z,10.610361
670.0,2018-11-25T22:57:30Z,11.284613
680.0,2018-11-25T22:57:40Z,12.663553
690.0,2018-11-25T22:57:50Z,12.190587
700.0,2018-11-25T22:58:00Z,12.51673
710.0,2018-11-25T22:58:10Z,11.000099
