relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T19:15:50Z,7210.0
10.0,2018-11-25T19:16:00Z,4194.0
20.0,2018-11-25T19:16:10Z,64.0
30.0,2018-11-25T19:16:20Z,282.0
40.0,2018-11-25T19:16:30Z,4.0
50.0,2018-11-25T19:16:40Z,285.0
60.0,2018-11-25T19:16:50Z,17.0
70.0,2018-11-25T19:17:00Z,34.0
80.0,2018-11-25T19:17:10Z,3.0
90.0,2018-11-25T19:17:20Z,5681.0
100.0,2018-11-25T19:17:30Z,11079.0
110.0,2018-11-25T19:17:40Z,11930.5
120.0,2018-11-25T19:17:50Z,12637.5
130.0,2018-11-25T19:18:00Z,11370.0
140.0,2018-11-25T19:18:10Z,12518.0
150.0,2018-11-25T19:18:20Z,12604.0
160.0,2018-11-25T19:18:30Z,13311.0
170.0,2018-11-25T19:18:40Z,14269.5
180.0,2018-11-25T19:18:50Z,11195.5
190.0,2018-11-25T19:19:00Z,13687.0
200.0,2018-11-25T19:19:10Z,13760.5
210.0,2018-11-25T19:19:20Z,15562.0
220.0,2018-11-25T19:19:30Z,14673.5
230.0,2018-11-25T19:19:40Z,14439.0
240.0,2018-11-25T19:19:50Z,13839.0
250.0,2018-11-25T19:20:00Z,13517.5
260.0,2018-11-25T19:20:10Z,10896.5
270.0,2018-11-25T19:20:20Z,12691.5
280.0,2018-11-25T19:20:30Z,15441.5
290.0,2018-11-25T19:20:40Z,15112.5
300.0,2018-11-25T19:20:50Z,12783.5
310.0,2018-11-25T19:21:00Z,14518.0
320.0,2018-11-25T19:21:10Z,12615.0
330.0,2018-11-25T19:21:20Z,10469.5
340.0,2018-11-25T19:21:30Z,13725.5
350.0,2018-11-25T19:21:40Z,14357.5
360.0,2018-11-25T19:21:50Z,14156.5
370.0,2018-11-25T19:22:00Z,13535.5
380.0,2018-11-25T19:22:10Z,14243.0
390.0,2018-11-25T19:22:20Z,11728.5
400.0,2018-11-25T19:22:30Z,11479.5
410.0,2018-11-25T19:22:40Z,15996.5
420.0,2018-11-25T19:22:50Z,15560.5
430.0,2018-11-25T19:23:00Z,14456.5
440.0,2018-11-25T19:23:10Z,13497.5
450.0,2018-11-25T19:23:20Z,14186.0
460.0,2018-11-25T19:23:30Z,12291.5
470.0,2018-11-25T19:23:40Z,11719.5
480.0,2018-11-25T19:23:50Z,14621.0
490.0,2018-11-25T19:24:00Z,15227.0
500.0,2018-11-25T19:24:10Z,14396.5
510.0,2018-11-25T19:24:20Z,14287.0
520.0,2018-11-25T19:24:30Z,13345.5
530.0,2018-11-25T19:24:40Z,11772.0
540.0,2018-11-25T19:24:50Z,14061.5
550.0,2018-11-25T19:25:00Z,15358.0
560.0,2018-11-25T19:25:10Z,13867.0
570.0,2018-11-25T19:25:20Z,13525.5
580.0,2018-11-25T19:25:30Z,11942.5
590.0,2018-11-25T19:25:40Z,12749.5
600.0,2018-11-25T19:25:50Z,13725.5
610.0,2018-11-25T19:26:00Z,14239.0
620.0,2018-11-25T19:26:10Z,14863.0
630.0,2018-11-25T19:26:20Z,13483.5
640.0,2018-11-25T19:26:30Z,13673.5
650.0,2018-11-25T19:26:40Z,12047.5
660.0,2018-11-25T19:26:50Z,11209.0
670.0,2018-11-25T19:27:00Z,11723.5
680.0,2018-11-25T19:27:10Z,11751.0
690.0,2018-11-25T19:27:20Z,11515.5
700.0,2018-11-25T19:27:30Z,11748.0
710.0,2018-11-25T19:27:40Z,9704.5
720.0,2018-11-25T19:27:50Z,10519.5
730.0,2018-11-25T19:28:00Z,8872.5
740.0,2018-11-25T19:28:10Z,9580.0
750.0,2018-11-25T19:28:20Z,10791.0
760.0,2018-11-25T19:28:30Z,11441.0
770.0,2018-11-25T19:28:40Z,12305.0
780.0,2018-11-25T19:28:50Z,11270.0
