relativeTimestamp,absoluteTimestamp,value
0.0,2018-11-25T19:14:10Z,0.283053
10.0,2018-11-25T19:14:20Z,0.037218
20.0,2018-11-25T19:14:30Z,0.13014
30.0,2018-11-25T19:14:40Z,0.055582
40.0,2018-11-25T19:14:50Z,0.075778
50.0,2018-11-25T19:15:00Z,0.092896
60.0,2018-11-25T19:15:10Z,0.139293
70.0,2018-11-25T19:15:20Z,0.171791
80.0,2018-11-25T19:15:30Z,0.161586
90.0,2018-11-25T19:15:40Z,0.182919
100.0,2018-11-25T19:15:50Z,0.198899
110.0,2018-11-25T19:16:00Z,0.217494
120.0,2018-11-25T19:16:10Z,0.238492
130.0,2018-11-25T19:16:20Z,0.259642
140.0,2018-11-25T19:16:30Z,0.273298
150.0,2018-11-25T19:16:40Z,0.29428
160.0,2018-11-25T19:16:50Z,0.427509
170.0,2018-11-25T19:17:00Z,0.356827
180.0,2018-11-25T19:17:10Z,0.377731
190.0,2018-11-25T19:17:20Z,16.432446
200.0,2018-11-25T19:17:30Z,31.530724
210.0,2018-11-25T19:17:40Z,34.383227
220.0,2018-11-25T19:17:50Z,35.675138
230.0,2018-11-25T19:18:00Z,31.525419
240.0,2018-11-25T19:18:10Z,35.686848
250.0,2018-11-25T19:18:20Z,34.7088
260.0,2018-11-25T19:18:30Z,37.060817
270.0,2018-11-25T19:18:40Z,39.849331
280.0,2018-11-25T19:18:50Z,31.019171
290.0,2018-11-25T19:19:00Z,38.364698
300.0,2018-11-25T19:19:10Z,37.771516
310.0,2018-11-25T19:19:20Z,42.858419
320.0,2018-11-25T19:19:30Z,39.965708
330.0,2018-11-25T19:19:40Z,40.364408
340.0,2018-11-25T19:19:50Z,38.782296
350.0,2018-11-25T19:20:00Z,36.380863
360.0,2018-11-25T19:20:10Z,30.735626
370.0,2018-11-25T19:20:20Z,35.83934
380.0,2018-11-25T19:20:30Z,42.707195
390.0,2018-11-25T19:20:40Z,42.164933
400.0,2018-11-25T19:20:50Z,35.881219
410.0,2018-11-25T19:21:00Z,40.766437
420.0,2018-11-25T19:21:10Z,35.184804
430.0,2018-11-25T19:21:20Z,28.755443
440.0,2018-11-25T19:21:30Z,38.385709
450.0,2018-11-25T19:21:40Z,40.05692
460.0,2018-11-25T19:21:50Z,39.410493
470.0,2018-11-25T19:22:00Z,38.235521
480.0,2018-11-25T19:22:10Z,39.548264
490.0,2018-11-25T19:22:20Z,32.61775
500.0,2018-11-25T19:22:30Z,31.744216
510.0,2018-11-25T19:22:40Z,44.393799
520.0,2018-11-25T19:22:50Z,43.826162
530.0,2018-11-25T19:23:00Z,40.461455
540.0,2018-11-25T19:23:10Z,37.815365
550.0,2018-11-25T19:23:20Z,39.450236
560.0,2018-11-25T19:23:30Z,34.091336
570.0,2018-11-25T19:23:40Z,32.492044
580.0,2018-11-25T19:23:50Z,40.637015
590.0,2018-11-25T19:24:00Z,42.330704
600.0,2018-11-25T19:24:10Z,40.619303
610.0,2018-11-25T19:24:20Z,39.614785
620.0,2018-11-25T19:24:30Z,36.986849
630.0,2018-11-25T19:24:40Z,32.543147
640.0,2018-11-25T19:24:50Z,38.811188
650.0,2018-11-25T19:25:00Z,41.272367
660.0,2018-11-25T19:25:10Z,38.63795
670.0,2018-11-25T19:25:20Z,38.421219
680.0,2018-11-25T19:25:30Z,33.13008
690.0,2018-11-25T19:25:40Z,34.936175
700.0,2018-11-25T19:25:50Z,39.038405
710.0,2018-11-25T19:26:00Z,40.005275
720.0,2018-11-25T19:26:10Z,41.170105
730.0,2018-11-25T19:26:20Z,36.854308
740.0,2018-11-25T19:26:30Z,35.966829
750.0,2018-11-25T19:26:40Z,32.658719
760.0,2018-11-25T19:26:50Z,30.619545
770.0,2018-11-25T19:27:00Z,32.854549
780.0,2018-11-25T19:27:10Z,31.137157
790.0,2018-11-25T19:27:20Z,31.089584
800.0,2018-11-25T19:27:30Z,31.662962
810.0,2018-11-25T19:27:40Z,26.465103
820.0,2018-11-25T19:27:50Z,28.517064
830.0,2018-11-25T19:28:00Z,24.412791
840.0,2018-11-25T19:28:10Z,26.086071
850.0,2018-11-25T19:28:20Z,30.134893
860.0,2018-11-25T19:28:30Z,30.484011
870.0,2018-11-25T19:28:40Z,32.906276
880.0,2018-11-25T19:28:50Z,30.659521
